#{"t_start": 1541189235.4604826, "env_id": "DartBlockPush-v0"}
r,l,t
0.121883,3,676.526396
-0.140182,3,677.048321
0.071564,3,677.617905
0.283158,3,678.223496
0.57648,3,678.755824
0.753929,3,679.334703
0.429377,3,679.946056
0.563028,3,680.452431
0.016142,3,681.005294
0.38738,3,681.584582
0.339727,3,682.128577
0.447608,3,682.675025
0.930155,3,683.200696
0.692239,3,683.789914
0.597277,3,684.340647
0.946853,3,684.903695
0.411101,3,685.520126
0.270339,3,686.080986
0.046812,3,686.604413
-0.158573,3,687.223907
0.571594,3,687.77046
0.22351,3,688.331074
0.272738,3,688.945055
0.245138,3,689.49683
0.828066,3,690.0101
0.412947,3,690.615365
0.59802,3,691.17899
0.70397,3,691.724028
0.288649,3,692.265212
0.746535,3,692.876136
0.433543,3,693.473817
0.020978,3,694.046223
0.36168,3,694.700276
0.326923,3,695.244199
0.272044,3,695.790817
0.55102,3,696.417845
0.479749,3,696.981561
0.622159,3,697.499551
0.699261,3,698.117601
0.161173,3,698.644588
0.821833,3,699.158805
-0.002247,3,699.807603
0.54379,3,700.335745
0.421025,3,701.400591
0.428524,3,702.028571
0.379236,3,702.569141
0.265842,3,703.145205
0.611061,3,703.695297
0.377542,3,704.291263
0.286784,3,704.828745
0.237218,3,705.355504
0.722868,3,705.980977
-0.318794,3,706.507659
0.789602,3,707.03061
0.109179,3,707.653955
0.471368,3,708.231002
0.413463,3,708.743084
0.940146,3,709.342973
-0.128243,3,709.890071
0.398898,3,710.466442
0.614055,3,711.058916
0.370557,3,711.610688
0.317076,3,712.127281
0.412259,3,712.751367
0.121773,3,713.285154
0.49147,3,713.813885
0.327992,3,714.357419
0.094508,3,714.966513
-0.12376,3,715.474475
0.43882,3,716.006369
-0.019479,3,716.656377
0.646078,3,717.200897
0.503371,3,717.784152
0.2177,3,718.381304
0.72243,3,718.918673
0.140775,3,719.437027
0.426683,3,720.097089
0.636864,3,720.614306
0.373921,3,721.147647
0.207689,3,721.769718
0.492963,3,722.358384
0.73467,3,722.901533
0.110208,3,723.440781
0.633529,3,724.053367
0.329835,3,724.643205
0.460684,3,725.19824
0.39915,3,726.358335
0.510123,3,726.928735
0.507602,3,727.477762
0.672744,3,728.06319
0.954325,3,728.61413
0.218618,3,729.187423
0.952965,3,729.749994
0.702006,3,730.254548
0.464614,3,730.80956
0.39917,3,731.419647
0.426899,3,731.942271
-0.173209,3,732.516514
-0.152712,3,733.044168
0.771051,3,733.666365
0.104667,3,734.175261
0.787282,3,734.706775
0.465853,3,735.319292
0.469417,3,735.823502
0.557688,3,736.322607
0.697201,3,736.956799
0.525305,3,737.507293
0.886828,3,738.047823
0.389242,3,738.655811
0.609237,3,739.192044
0.39646,3,739.724066
0.622804,3,740.369118
0.394252,3,740.87273
0.044191,3,741.437839
0.575538,3,742.04873
-0.011281,3,742.590527
-0.089241,3,743.15873
0.294369,3,743.736931
0.140903,3,744.27782
0.259478,3,744.798289
0.426679,3,745.335279
0.122855,3,745.914731
-0.33028,3,746.48668
-0.110491,3,747.037456
0.805938,3,747.636868
0.391315,3,748.205357
0.420848,3,748.729287
0.476875,3,749.316773
0.847083,3,750.462532
0.320934,3,751.041399
0.27559,3,751.66455
0.181907,3,752.199924
0.51326,3,752.700121
0.052535,3,753.353646
0.479009,3,753.875649
0.254486,3,754.493184
-0.0674,3,755.057043
0.182574,3,755.692601
0.496743,3,756.231873
0.544622,3,756.788213
-0.024003,3,757.430191
0.620037,3,757.972495
0.500665,3,758.617732
0.4695,3,759.197591
0.250715,3,759.754628
0.274698,3,760.320266
0.02074,3,760.901534
0.246367,3,761.44729
0.659134,3,761.966285
0.499319,3,762.571203
0.330196,3,763.183948
0.705034,3,763.735884
0.572672,3,764.310604
0.869733,3,764.923334
0.641366,3,765.466462
0.583524,3,766.001435
0.770318,3,766.615589
-0.043128,3,767.151149
0.446268,3,767.677677
0.419994,3,768.303822
0.260006,3,768.956182
0.789597,3,769.478532
0.242084,3,770.072417
0.495442,3,770.587358
0.409149,3,771.141453
0.205858,3,771.742966
0.453985,3,772.293183
-0.188716,3,772.83212
0.881034,3,773.372214
0.387067,3,773.967943
0.382188,3,774.500386
0.467626,3,775.568396
0.105907,3,776.176418
0.606203,3,776.7236
0.253504,3,777.276775
0.317197,3,777.866747
0.022829,3,778.382557
0.145586,3,778.910367
0.122472,3,779.533289
0.292664,3,780.044009
0.760772,3,780.596547
0.513115,3,781.176691
0.146469,3,781.711963
0.94909,3,782.25518
0.536956,3,782.842315
0.107471,3,783.392098
0.35163,3,783.90123
0.215129,3,784.413051
0.936441,3,785.008047
0.873043,3,785.605326
0.330366,3,786.135651
0.884715,3,786.764745
0.791966,3,787.309049
0.206865,3,787.839665
0.181935,3,788.43749
0.182285,3,788.964473
0.794019,3,789.501368
0.544747,3,790.110965
0.740043,3,790.652386
-0.077009,3,791.20983
0.75604,3,791.784975
0.314119,3,792.384109
0.507334,3,792.926441
0.757905,3,793.441635
0.538257,3,794.063858
0.597126,3,794.60181
0.718729,3,795.122377
0.514642,3,795.749824
0.189069,3,796.285482
0.20705,3,796.822644
0.005939,3,797.438998
0.337893,3,797.97523
0.310418,3,798.488595
0.483562,3,799.082854
0.416722,3,800.155244
0.38937,3,800.685113
0.451405,3,801.311463
-0.069363,3,801.905685
-0.026669,3,802.502604
0.544643,3,803.126406
0.107129,3,803.665753
0.927004,3,804.230447
0.061183,3,804.764156
0.918968,3,805.401791
0.373418,3,805.971856
0.363537,3,806.482544
0.160781,3,807.123733
-0.005456,3,807.65261
0.069992,3,808.21459
0.742043,3,808.847138
0.805272,3,809.439674
0.148194,3,810.009142
0.814864,3,810.593588
0.341228,3,811.114552
0.076475,3,811.663313
-0.258758,3,812.253723
-0.0703,3,812.791038
0.076207,3,813.321066
-0.081742,3,813.863718
0.44637,3,814.486903
0.361133,3,815.034211
0.496084,3,815.571356
0.217326,3,816.224147
0.325045,3,816.786247
0.251618,3,817.354414
0.397309,3,817.967094
-0.078589,3,818.536846
0.308905,3,819.128261
0.040499,3,819.700061
-0.041972,3,820.194497
-0.284571,3,820.792546
0.221385,3,821.388212
0.47644,3,821.909237
0.425045,3,822.450238
0.537959,3,822.987391
0.051169,3,823.618232
0.050813,3,824.701029
0.508936,3,825.286374
0.373984,3,825.898634
-0.132583,3,826.422555
-0.354912,3,826.953268
0.18261,3,827.582531
0.019655,3,828.161242
0.441744,3,828.718978
0.69545,3,829.358985
0.392656,3,829.925282
0.8869,3,830.483835
0.699876,3,831.218153
0.46446,3,831.790275
0.475024,3,832.334314
0.841801,3,832.88117
0.499544,3,833.494773
0.403437,3,834.052809
0.466395,3,834.578299
0.527742,3,835.219831
0.562993,3,835.758699
0.770801,3,836.296307
0.408161,3,836.908197
0.592453,3,837.440058
0.268821,3,837.973456
0.604684,3,838.581586
0.5597,3,839.159484
0.622412,3,839.730438
0.864513,3,840.380269
0.267712,3,840.970967
0.071378,3,841.594393
0.742667,3,842.243786
0.427711,3,842.810071
0.876554,3,843.363499
0.621805,3,843.969357
0.653986,3,844.508484
0.375895,3,845.049782
0.514717,3,845.604483
0.672627,3,846.215234
0.378614,3,846.778342
0.340862,3,847.44947
0.60093,3,848.092883
0.540932,3,848.67014
0.330324,3,849.210335
0.590844,3,850.350608
0.529724,3,850.915085
0.596155,3,851.442599
0.44787,3,852.064498
0.739882,3,852.624904
0.203444,3,853.185011
0.309505,3,853.811473
0.386411,3,854.363519
0.547289,3,854.911428
0.961094,3,855.474547
0.256451,3,856.091917
0.406542,3,856.633358
0.853028,3,857.184159
0.40988,3,857.827065
0.46115,3,858.339214
0.094001,3,858.882745
0.455803,3,859.47157
0.448923,3,859.983457
0.49725,3,860.558756
0.221953,3,861.220119
0.154445,3,861.764143
0.365092,3,862.285796
0.294155,3,862.904498
0.700042,3,863.444474
0.373272,3,864.004696
0.220516,3,864.598881
0.146196,3,865.13107
0.728072,3,865.651375
0.098813,3,866.205322
-0.149452,3,866.800512
0.093337,3,867.370892
0.4306,3,867.956869
0.559152,3,868.555692
0.438682,3,869.09488
0.218623,3,869.660854
0.850983,3,870.263153
0.430339,3,870.794762
0.286451,3,871.30146
-0.24661,3,871.941461
0.432507,3,872.48232
0.731335,3,873.013646
0.519704,3,873.682742
0.066567,3,874.231523
0.522051,3,875.281615
0.225033,3,875.880378
0.421142,3,876.414578
0.512698,3,876.941753
0.077883,3,877.481653
0.819576,3,878.106472
0.367208,3,878.645126
0.461232,3,879.194999
0.295032,3,879.779093
0.605398,3,880.360329
0.626312,3,880.909308
0.498062,3,881.508473
-0.29681,3,882.035891
0.650824,3,882.571605
0.765873,3,883.151179
-0.097168,3,883.668478
0.033199,3,884.210866
0.98306,3,884.803823
0.685926,3,885.344493
0.388426,3,885.898725
0.673247,3,886.538863
0.226047,3,887.116863
0.220628,3,887.639571
0.281422,3,888.229342
0.534201,3,888.741109
0.430894,3,889.30133
0.487683,3,889.808806
0.112105,3,890.450069
0.290646,3,891.00366
0.540302,3,891.544068
0.757821,3,892.133017
0.115863,3,892.694983
0.551844,3,893.228639
0.44437,3,893.791849
0.466466,3,894.31221
0.362373,3,894.850765
0.004462,3,895.472061
0.402499,3,895.999383
0.161231,3,896.53549
0.189848,3,897.043805
0.325388,3,897.66545
0.48697,3,898.166521
0.693181,3,899.257665
0.276542,3,899.870374
-0.042786,3,900.397475
0.902624,3,900.953508
0.347271,3,901.553345
0.511289,3,902.070871
0.682109,3,902.624624
0.389542,3,903.239892
0.20011,3,903.767903
0.689569,3,904.312693
-0.228536,3,904.912599
0.434431,3,905.437894
-0.120609,3,905.991287
0.493842,3,906.603111
0.438624,3,907.142865
-0.207694,3,907.694235
0.116406,3,908.295696
0.51159,3,908.840479
0.688932,3,909.419902
0.665533,3,909.94209
0.250604,3,910.525277
0.161137,3,911.079593
0.779777,3,911.62369
0.41576,3,912.235733
0.495429,3,912.792568
0.06315,3,913.333469
0.492528,3,913.929482
0.026898,3,914.468736
0.819726,3,915.003415
0.966893,3,915.58552
0.263727,3,916.126935
0.18615,3,916.629852
0.820277,3,917.287785
0.272181,3,917.828808
0.899395,3,918.351337
0.220902,3,918.949551
-0.147449,3,919.457832
0.264011,3,919.992725
0.595949,3,920.541598
0.274041,3,921.154197
0.42038,3,921.700393
-0.352709,3,922.281273
0.699614,3,922.885093
0.207352,3,923.932411
0.537422,3,924.459764
0.243203,3,925.100103
0.312849,3,925.608596
0.703487,3,926.158993
0.531045,3,926.746433
0.383444,3,927.276801
0.252307,3,927.778083
0.45187,3,928.433049
0.379819,3,929.016983
0.445957,3,929.584876
0.153559,3,930.204196
0.854789,3,930.753369
0.726145,3,931.306482
0.05843,3,931.835124
0.388728,3,932.466494
0.713647,3,932.982604
-0.080462,3,933.530699
-0.146186,3,934.147948
0.121376,3,934.680516
0.489345,3,935.202045
0.170728,3,935.766363
0.05069,3,936.294373
0.420285,3,936.825656
0.865166,3,937.428914
0.555792,3,937.959561
0.420994,3,938.481799
0.512925,3,939.077126
0.716899,3,939.587754
0.675521,3,940.135412
0.184733,3,940.67075
0.005965,3,941.277098
0.808308,3,941.794932
0.153971,3,942.322356
0.219293,3,942.92365
0.604545,3,943.441427
0.592161,3,943.971317
0.566083,3,944.572996
0.500935,3,945.113064
0.145825,3,945.644557
-0.188192,3,946.241911
0.693349,3,946.783714
0.730778,3,947.360673
0.465902,3,948.512768
0.258376,3,949.064013
0.070268,3,949.585145
0.653885,3,950.206171
-0.071521,3,950.768314
0.869723,3,951.314648
0.504943,3,951.830985
0.747689,3,952.446132
0.434955,3,952.999654
0.282132,3,953.520307
0.429451,3,954.123818
0.713024,3,954.646759
0.360598,3,955.198846
0.477631,3,955.771727
-0.118871,3,956.323071
0.500233,3,956.83872
0.364238,3,957.439634
0.167086,3,957.972152
-0.384459,3,958.516068
0.158179,3,959.098351
0.972127,3,959.6331
0.309961,3,960.177714
-0.104976,3,960.826722
0.42149,3,961.352994
0.552375,3,961.890796
0.806514,3,962.489002
0.781492,3,963.011424
0.386614,3,963.611503
0.648656,3,964.135297
0.212942,3,964.711164
0.362102,3,965.232626
0.939677,3,965.7529
0.605453,3,966.35069
-0.132478,3,966.866703
0.211231,3,967.421977
0.647185,3,968.042412
0.065615,3,968.558745
0.16672,3,969.127523
0.081983,3,969.748263
0.666743,3,970.263864
0.317787,3,970.787904
0.525021,3,971.389914
0.394583,3,972.447393
0.830406,3,972.984136
0.698884,3,973.502895
0.57105,3,974.171039
-0.043998,3,974.708711
0.205113,3,975.260858
0.310226,3,975.893793
-0.050924,3,976.426337
-0.067106,3,976.954354
0.267959,3,977.573588
0.263495,3,978.100694
0.34552,3,978.621503
0.679301,3,979.220754
0.040721,3,979.732322
0.088539,3,980.276067
-0.004456,3,980.876443
0.20964,3,981.428276
0.368565,3,981.947728
0.391354,3,982.484095
0.654818,3,983.079865
0.558698,3,983.620398
0.425911,3,984.136678
-0.053533,3,984.744364
-0.198042,3,985.270909
0.273559,3,985.786728
0.060253,3,986.380341
-0.01939,3,986.952746
0.261096,3,987.447529
0.540835,3,988.078204
0.613958,3,988.608414
0.085492,3,989.12224
-0.100328,3,989.727494
0.597171,3,990.292552
0.593975,3,990.859172
-0.019373,3,991.455512
0.874911,3,991.990231
0.555752,3,992.516651
0.373264,3,993.14664
0.594534,3,993.682021
0.297348,3,994.20354
0.556207,3,994.742216
0.246967,3,995.348975
0.083352,3,995.887741
0.22584,3,996.950405
-0.09254,3,997.623249
0.45401,3,998.140282
0.382125,3,998.665921
0.567907,3,999.268672
0.445839,3,999.778093
-0.323292,3,1000.294758
0.564635,3,1000.867201
0.465656,3,1001.406866
0.474001,3,1001.995244
0.476671,3,1002.624996
0.27226,3,1003.183952
0.951063,3,1003.745552
0.508512,3,1004.37149
0.749727,3,1004.92474
0.008225,3,1005.457858
0.551349,3,1006.094226
-0.139397,3,1006.621851
0.544166,3,1007.160001
0.763799,3,1007.678382
0.454331,3,1008.25962
0.809993,3,1008.8147
0.558272,3,1009.338464
0.309032,3,1009.94081
0.425125,3,1010.45885
0.869284,3,1011.020681
0.930296,3,1011.635982
0.08817,3,1012.182511
0.536669,3,1012.720356
0.385285,3,1013.332449
0.372848,3,1013.893396
0.298686,3,1014.435669
-0.163224,3,1015.031759
0.69614,3,1015.563374
0.767941,3,1016.077364
0.425508,3,1016.667916
0.385324,3,1017.199889
0.246669,3,1017.735126
0.386446,3,1018.377287
-0.116596,3,1018.902407
0.451289,3,1019.461515
0.153167,3,1020.074599
0.798679,3,1020.615142
0.474795,3,1021.66312
0.184952,3,1022.250598
0.506173,3,1022.806854
0.694618,3,1023.343918
0.141536,3,1023.864795
-0.058144,3,1024.554092
0.932535,3,1025.06624
0.523124,3,1025.611006
0.92321,3,1026.21544
0.239816,3,1026.749794
0.672689,3,1027.264075
0.663923,3,1027.853941
0.78649,3,1028.39097
0.546663,3,1028.928895
0.578648,3,1029.511517
0.586273,3,1030.068945
0.519343,3,1030.585887
0.71458,3,1031.207484
0.298995,3,1031.728249
0.748406,3,1032.285027
0.716962,3,1032.885734
0.867921,3,1033.415586
0.668698,3,1033.922518
0.541004,3,1034.555137
0.016249,3,1035.070093
0.378206,3,1035.620057
0.758769,3,1036.160241
0.167256,3,1036.757145
0.500071,3,1037.284852
0.189151,3,1037.807981
0.748983,3,1038.393417
0.466637,3,1038.919181
0.59955,3,1039.460308
0.378647,3,1040.04774
0.456833,3,1040.573397
0.391998,3,1041.132756
0.187066,3,1041.735988
0.455973,3,1042.248578
0.605892,3,1042.775939
0.758933,3,1043.409369
0.614113,3,1043.919776
0.583426,3,1044.460631
0.282433,3,1045.51768
0.427798,3,1046.136412
0.529933,3,1046.684127
0.305624,3,1047.223058
0.281405,3,1047.830523
0.549899,3,1048.363336
0.391031,3,1048.888194
0.48451,3,1049.506402
0.76814,3,1050.055923
0.673418,3,1050.601668
0.747879,3,1051.2065
0.117863,3,1051.794141
0.118333,3,1052.358797
0.506359,3,1052.933308
0.855094,3,1053.459309
0.379641,3,1053.973803
0.648269,3,1054.608188
0.311389,3,1055.162147
-0.033286,3,1055.682708
0.56365,3,1056.230943
0.815151,3,1056.886375
0.239142,3,1057.410621
0.449754,3,1057.940316
0.520626,3,1058.53949
0.363522,3,1059.05966
-0.04299,3,1059.616023
0.449927,3,1060.209965
0.548955,3,1060.733818
0.310517,3,1061.271771
0.248005,3,1061.879731
0.841834,3,1062.402708
0.478323,3,1062.961958
0.161232,3,1063.483371
0.586599,3,1064.136337
0.538643,3,1064.688029
0.193125,3,1065.199084
0.748475,3,1065.837493
0.251328,3,1066.378439
0.578078,3,1066.917661
0.538135,3,1067.524273
0.516058,3,1068.052756
0.162259,3,1068.585079
0.285076,3,1069.157804
0.572203,3,1070.2182
0.651361,3,1070.809791
0.121465,3,1071.42204
0.54201,3,1071.967124
0.632446,3,1072.5111
-0.0877,3,1073.11137
0.621427,3,1073.647978
0.576195,3,1074.231247
0.417356,3,1074.910195
0.548486,3,1075.437536
0.687375,3,1076.027873
0.200897,3,1076.65438
0.90448,3,1077.184445
0.426436,3,1077.704837
0.802434,3,1078.234951
0.379231,3,1078.850653
0.718371,3,1079.365674
0.267761,3,1079.880079
0.091249,3,1080.48456
0.580052,3,1081.049477
0.616363,3,1081.570366
0.421762,3,1082.194159
0.42433,3,1082.775532
0.194494,3,1083.284519
0.401858,3,1083.905163
0.236036,3,1084.433888
0.446465,3,1084.975883
0.546242,3,1085.576828
0.453734,3,1086.124988
0.557189,3,1086.67436
0.084233,3,1087.245603
0.10034,3,1087.869154
0.582418,3,1088.441931
0.578333,3,1088.947276
0.765156,3,1089.54504
-0.161524,3,1090.083548
0.023517,3,1090.605021
0.434319,3,1091.208944
0.591586,3,1091.761039
0.329804,3,1092.283002
0.34112,3,1092.879026
0.700987,3,1093.436478
-0.06374,3,1093.97878
0.4828,3,1095.087809
0.385411,3,1095.605114
0.490054,3,1096.154985
0.727462,3,1096.772144
0.586338,3,1097.339567
0.936782,3,1097.884155
0.479601,3,1098.485089
0.213275,3,1099.022128
-0.087202,3,1099.558684
0.708936,3,1100.104242
0.010348,3,1100.720292
0.442187,3,1101.259243
0.6602,3,1101.799017
0.345282,3,1102.420537
0.297523,3,1102.942456
0.478428,3,1103.452853
0.316774,3,1104.078275
0.467241,3,1104.650893
0.590529,3,1105.16717
-0.080369,3,1105.773468
0.83433,3,1106.297806
0.607121,3,1106.831368
0.445252,3,1107.438923
0.4047,3,1107.984678
0.900746,3,1108.508137
0.621683,3,1109.112542
0.631154,3,1109.634599
-0.068542,3,1110.162453
0.522879,3,1110.697557
0.334495,3,1111.30974
0.143824,3,1111.859016
0.737739,3,1112.419221
-0.207591,3,1113.02127
0.870536,3,1113.576534
0.253094,3,1114.110713
0.368282,3,1114.720587
0.333507,3,1115.250894
0.565339,3,1115.799193
0.451895,3,1116.4208
0.52226,3,1116.971469
0.236869,3,1117.477769
-0.056154,3,1118.093052
0.29784,3,1119.185155
0.244328,3,1119.707236
0.31896,3,1120.314608
0.873971,3,1120.85297
0.65428,3,1121.436063
0.865756,3,1121.967329
0.489825,3,1122.562814
0.565274,3,1123.088072
0.398865,3,1123.61692
0.262224,3,1124.248667
0.250999,3,1124.763538
0.893628,3,1125.319485
0.549961,3,1125.947398
0.549053,3,1126.450801
0.019144,3,1127.013022
0.186048,3,1127.62181
0.436881,3,1128.164958
0.890239,3,1128.708983
0.714354,3,1129.3366
0.260789,3,1129.893934
0.304468,3,1130.4081
0.323303,3,1131.025566
0.293806,3,1131.543815
0.871458,3,1132.075198
0.712968,3,1132.675034
0.810478,3,1133.227892
0.469746,3,1133.787691
0.845768,3,1134.308194
0.406148,3,1134.930574
0.066125,3,1135.497241
0.002272,3,1136.025441
0.411626,3,1136.637747
0.736921,3,1137.141872
0.776611,3,1137.662035
0.132055,3,1138.264395
0.573289,3,1138.803581
0.143268,3,1139.366222
0.682658,3,1140.022185
0.384929,3,1140.574806
0.386799,3,1141.108514
0.509705,3,1141.758357
0.284493,3,1142.275215
0.388625,3,1142.843954
0.762543,3,1143.933346
0.220559,3,1144.477249
0.465886,3,1145.041878
0.037728,3,1145.636608
0.203809,3,1146.202047
0.515564,3,1146.77489
0.569268,3,1147.317966
0.413194,3,1147.910442
0.603168,3,1148.426758
-0.153871,3,1148.950775
0.062088,3,1149.553322
0.538999,3,1150.094578
0.370155,3,1150.627825
0.120474,3,1151.258592
0.535643,3,1151.818423
0.403329,3,1152.317578
0.30707,3,1152.911898
0.607006,3,1153.45886
-0.064462,3,1153.975975
-0.056766,3,1154.51488
0.377271,3,1155.167929
0.206532,3,1155.674247
0.804124,3,1156.240712
0.37518,3,1156.815784
0.260426,3,1157.367587
0.544088,3,1157.928436
0.10956,3,1158.549137
0.355189,3,1159.063675
0.355968,3,1159.621404
0.198088,3,1160.203858
0.249524,3,1160.730731
0.226774,3,1161.260563
0.358816,3,1161.793464
0.009673,3,1162.384333
0.660412,3,1162.909947
0.686694,3,1163.420253
0.510383,3,1163.997368
0.400022,3,1164.538015
0.699186,3,1165.068454
-0.254572,3,1165.688683
0.617736,3,1166.210228
0.700285,3,1166.77024
0.482695,3,1167.400359
0.626213,3,1168.525512
0.856204,3,1169.061656
0.616886,3,1169.601289
0.853659,3,1170.227368
0.52995,3,1170.800553
0.746815,3,1171.336583
0.765267,3,1171.940401
0.461145,3,1172.470808
0.146224,3,1172.989817
0.215919,3,1173.644522
-0.398528,3,1174.228004
0.165096,3,1174.757398
0.202367,3,1175.338134
0.294884,3,1175.902479
0.81831,3,1176.457641
0.406819,3,1177.098169
0.692797,3,1177.631197
-0.106764,3,1178.148793
0.696803,3,1178.69731
0.513158,3,1179.292457
0.268875,3,1179.838662
0.572375,3,1180.378978
0.534337,3,1180.978872
-0.17119,3,1181.515352
0.754808,3,1182.06647
-0.022638,3,1182.69238
0.729715,3,1183.214498
0.31987,3,1183.79188
0.379464,3,1184.426867
0.239736,3,1184.987863
0.465013,3,1185.570627
0.23507,3,1186.103703
0.23176,3,1186.702286
0.596317,3,1187.229343
0.114735,3,1187.767814
0.553696,3,1188.389505
0.512596,3,1188.928275
0.190593,3,1189.501953
0.302297,3,1190.112503
0.048286,3,1190.644548
-0.443101,3,1191.174835
0.219609,3,1191.793632
0.455086,3,1192.888882
0.264026,3,1193.461549
0.637888,3,1194.059162
0.431014,3,1194.620772
-0.024909,3,1195.179248
0.08123,3,1195.741253
0.068807,3,1196.347057
0.533281,3,1196.919651
0.566128,3,1197.479584
0.950019,3,1198.124057
0.419837,3,1198.665017
0.339861,3,1199.210129
0.246046,3,1199.804607
0.520411,3,1200.328742
0.407644,3,1200.853721
-0.165444,3,1201.485429
0.671375,3,1202.034554
0.493452,3,1202.570991
0.461112,3,1203.170409
0.931397,3,1203.761739
0.14589,3,1204.299673
0.869106,3,1204.845628
-0.170983,3,1205.437028
0.604691,3,1205.983359
0.442828,3,1206.527375
0.332392,3,1207.14747
0.095681,3,1207.693021
0.563317,3,1208.2514
0.607538,3,1208.918646
0.422599,3,1209.460921
0.708008,3,1210.045331
0.032944,3,1210.657779
0.299393,3,1211.228068
0.485217,3,1211.779721
0.274164,3,1212.397124
0.361133,3,1212.929579
0.266702,3,1213.499443
0.270657,3,1214.040797
0.683509,3,1214.66548
0.056262,3,1215.196806
0.290226,3,1215.767209
0.507478,3,1216.368163
-0.1168,3,1216.942962
0.498795,3,1218.048825
0.356097,3,1218.66599
0.257293,3,1219.200132
0.437151,3,1219.776943
0.734514,3,1220.391192
0.526271,3,1220.955779
0.281173,3,1221.516352
0.126088,3,1222.048233
0.577657,3,1222.670979
0.200976,3,1223.196211
0.580829,3,1223.732661
0.764211,3,1224.350845
0.112834,3,1224.928036
0.620652,3,1225.467281
0.359942,3,1226.124608
-0.121045,3,1226.682014
-0.001665,3,1227.206105
0.33499,3,1227.810533
0.814506,3,1228.348619
0.838855,3,1228.91076
0.419945,3,1229.505712
0.128358,3,1230.035215
0.544747,3,1230.567867
-0.16149,3,1231.115004
0.769201,3,1231.707853
0.276901,3,1232.286393
0.754086,3,1232.831836
0.304284,3,1233.410614
0.26691,3,1233.936884
0.736206,3,1234.495212
0.577956,3,1235.115195
0.45727,3,1235.681483
0.550593,3,1236.246253
0.183633,3,1236.89154
0.68465,3,1237.450524
0.719287,3,1237.995925
0.77125,3,1238.635988
0.301947,3,1239.205917
0.242962,3,1239.728428
0.475674,3,1240.37462
0.499683,3,1240.943341
0.450683,3,1241.462784
0.690436,3,1242.0448
0.237815,3,1243.133844
0.457721,3,1243.668495
0.576095,3,1244.267769
0.347604,3,1244.892947
0.250043,3,1245.412512
0.720029,3,1245.975166
0.660688,3,1246.637645
0.419106,3,1247.188941
0.177346,3,1247.734353
0.120131,3,1248.37482
0.058924,3,1248.891642
0.357338,3,1249.438103
0.272463,3,1250.038327
0.644652,3,1250.584724
0.442006,3,1251.089595
0.103243,3,1251.597526
0.813913,3,1252.27344
0.365438,3,1252.78506
0.694062,3,1253.335532
0.507507,3,1253.94273
0.684846,3,1254.461411
0.289768,3,1254.992776
0.748454,3,1255.609344
0.623558,3,1256.16249
0.191775,3,1256.697588
0.690915,3,1257.356558
0.931302,3,1257.90081
0.711844,3,1258.455159
0.89109,3,1259.076423
0.350991,3,1259.611122
0.742068,3,1260.152386
-0.248743,3,1260.743448
0.687712,3,1261.352591
-0.047891,3,1261.883457
0.438861,3,1262.419789
0.446753,3,1263.022487
0.505687,3,1263.578063
0.523939,3,1264.09152
0.772699,3,1264.734488
0.573989,3,1265.301665
0.324584,3,1265.829465
0.046801,3,1266.434809
0.605614,3,1267.499984
0.128285,3,1268.029002
0.651084,3,1268.633291
0.608762,3,1269.216207
0.433863,3,1269.772387
0.623067,3,1270.37886
0.002693,3,1270.912118
0.495505,3,1271.428364
0.367132,3,1271.957802
0.324761,3,1272.584808
0.152024,3,1273.144038
0.605897,3,1273.700722
0.415843,3,1274.313698
0.110261,3,1274.876035
0.143899,3,1275.441785
0.359354,3,1276.053567
0.382705,3,1276.622211
0.521957,3,1277.144188
0.370734,3,1277.752167
0.588773,3,1278.290747
-0.043811,3,1278.82602
0.3268,3,1279.381942
0.642261,3,1280.003147
0.187517,3,1280.540666
0.39312,3,1281.05454
-0.046801,3,1281.667514
0.693774,3,1282.203387
0.842055,3,1282.811941
0.285809,3,1283.438742
0.562283,3,1283.955251
0.210234,3,1284.493865
0.799619,3,1285.133332
0.929299,3,1285.66605
0.420574,3,1286.275227
0.250713,3,1286.899496
0.693925,3,1287.446875
0.396472,3,1287.976881
0.212552,3,1288.496993
0.559806,3,1289.156754
0.025174,3,1289.740214
0.224865,3,1290.254607
0.503393,3,1290.900227
0.654357,3,1291.516733
0.236767,3,1292.606819
0.216815,3,1293.232068
0.012269,3,1293.746898
0.61271,3,1294.248182
0.060964,3,1294.84068
0.00736,3,1295.38237
0.86914,3,1295.895471
0.620559,3,1296.518236
0.730607,3,1297.070838
0.852594,3,1297.597101
0.528655,3,1298.167307
-0.14482,3,1298.690585
0.325208,3,1299.215475
0.68087,3,1299.750439
0.524994,3,1300.35937
0.28086,3,1300.926663
0.426827,3,1301.463306
0.817319,3,1302.061151
0.462808,3,1302.632774
0.419961,3,1303.209997
0.082027,3,1303.811557
0.242683,3,1304.364834
0.750966,3,1304.92014
0.01846,3,1305.540805
-0.080356,3,1306.152791
0.240099,3,1306.706685
0.737492,3,1307.212688
0.232145,3,1307.853574
0.43362,3,1308.389248
0.1195,3,1308.937871
0.587276,3,1309.56023
0.349075,3,1310.112827
0.238856,3,1310.672622
-0.015018,3,1311.278208
0.182026,3,1311.796357
0.603667,3,1312.316147
0.642148,3,1312.908274
0.189795,3,1313.444374
0.538748,3,1313.981966
0.249568,3,1314.559266
0.265515,3,1315.072646
0.611517,3,1315.687517
